t	c_star	i_star	y_star	l_star	c	i	y	l	k_lag	z	w	e_c	e_i	e_y	e_l
237	0.100361329086318	4.88701408508811	0.772485181959072	-0.283156193712432	0.173393861914904	4.57385054960204	1.21810710482797	0.522356621456534	-1.23111531710697	1.28024112955927	-0.581027643050812	-0.0730325328285851	0.313163535486065	-0.4456219228689	-0.805512815168967
238	-0.69187988746105	1.85905472935859	0.320916972776876	0.811160805232643	-0.176962156529515	2.26283028436072	0.402269553373936	0.289615854951725	-1.08599117043924	0.571189373552532	0.636658151735331	-0.514917730931535	-0.403775555002136	-0.0813525805970602	0.521544950280918
239	0.367783476339622	3.75893061626042	1.23559927325541	0.0447308337302572	0.205276028305978	4.06797274521411	1.12231955071131	0.458521761202664	-1.00227063406924	1.15072858793261	-0.230150784982836	0.162507448033644	-0.309042128953682	0.1132797225441	-0.413790927472406
240	0.216025039626015	3.38212965465683	1.14461562702519	0.352810967205453	0.0612762841336659	2.91956008618313	0.739861999374358	0.339292857620346	-0.875514549587157	0.805504944156513	-0.571742720964832	0.154748755492349	0.462569568473699	0.40475362765083	0.0135181095851063
241	-1.12348165338837	0.271714566169622	-0.218901021094677	0.132706132663511	-0.279339122006052	0.809524346687489	-0.0208316876793795	0.129253717163336	-0.7806376836929	0.15321172877603	0.129844941718834	-0.844142531382315	-0.537809780517867	-0.198069333415297	0.00345241550017513
242	0.649508732061979	0.913595114839528	0.74144045639059	-0.767073029033915	-0.192806416108948	1.15663414671372	0.12756463801367	0.160185527061309	-0.74088363293339	0.267735497617261	2.42876569439046	0.842315148170927	-0.243039031874189	0.61387581837692	-0.927258556095224
243	1.38150862816465	9.70647200761896	3.41471055785026	1.34164499541313	1.24949696648943	8.76233226123194	3.03312013590317	0.891811584706869	-0.693445688442213	2.669727642246	0.85314032032951	0.132011661675215	0.944139746387019	0.381590421947082	0.449833410706258
244	1.6150294069176	10.6345283024903	4.41791911140837	1.22218212756531	1.70799730467458	10.5253185265792	3.80131852533889	1.04666061033216	-0.457051239700359	3.25589519835091	-0.989830062430209	-0.0929678977569841	0.109209775911122	0.616600586069477	0.17552151723315
245	1.10299268574406	5.83433354947791	2.38602056467947	0.726020345287011	1.06054784514963	6.23575152607922	2.28919350378191	0.614322829316141	-0.18249199554337	1.94047561608561	0.200229105394067	0.0424448405944291	-0.401417976601309	0.0968270608975589	0.11169751597087
246	0.947441533035017	6.59927703932692	2.32187963961523	-0.275176698466428	1.14023345770994	6.18895554651025	2.3388510572003	0.599308799745181	-0.0220359075028054	1.94665715987112	-1.81586789235035	-0.192791924674921	0.410321492816675	-0.0169714175850712	-0.874485498211609
247	0.411317125123044	-0.296627515963037	-0.171548199843732	0.383342954935194	0.0253773141801425	-0.25793482142818	-0.0418838903658239	-0.0336306022729832	0.133238878847521	-0.0638764484663421	1.56627941937255	0.385939810942901	-0.0386926945348578	-0.129664309477908	0.416973557208177
248	1.22851340142404	4.62909831857126	1.77096580219146	0.182344352611935	0.950351801161787	4.73868282859315	1.84973979121869	0.449693995028449	0.123459536340628	1.50879061575284	0.202909331888865	0.278161600262258	-0.109584510021889	-0.0787739890272286	-0.267349642416514
249	1.49602242159994	4.70520226390503	2.56180509892777	0.470606679704086	1.03577983251542	4.85609638773304	1.9427614721654	0.453490819824986	0.238840118646941	1.56082088606642	1.55133477841809	0.460242589084514	-0.150894123828001	0.619043626762376	0.0171158598790996
250	1.90810827765988	8.60985310954768	3.97630153398631	0.0941764577875912	1.91521490440426	9.23766630682473	3.65363867430173	0.869211884948736	0.354271525374094	2.95607357587788	0.0702220203658488	-0.00710662674437387	-0.627813197277044	0.322662859684584	-0.775035427161145
251	1.2489948320965	7.74264654751018	4.65156912239473	0.730048181845914	1.88722324326767	8.43023008698144	3.44059893380525	0.77668784526879	0.57635639491036	2.73068823865594	1.00090705648251	-0.638228411171168	-0.687583539471265	1.21097018858948	-0.0466396634228762
252	2.37341413804479	11.174405752854	4.43028175118747	1.49393324378792	2.4104891099178	10.6595398081088	4.36889677055646	0.97920383031933	0.772703237212137	3.45852647127286	-1.35357895791135	-0.0370749718730083	0.514865944745151	0.0613849806310104	0.514729413468591
253	1.43442535483342	5.20642432040344	1.85260378902328	0.653974602226061	1.5230710612437	5.16223019013459	2.38704384447177	0.431986391614036	1.01987415148455	1.75909486623423	-1.62135586352839	-0.0886457064102739	0.0441941302688442	-0.534440055448492	0.221988210612025
254	1.16535368740544	-0.467267814273644	0.414150888604418	-0.791516756827352	0.509773017420216	-0.586213904559023	0.249574291638919	-0.130099362890648	1.1234330524508	-0.0381704839175834	0.941934035169905	0.655580669985223	0.11894609028538	0.164576596965498	-0.661417393936704
255	1.36016281150096	2.31305691683613	2.19287605360977	0.00659509644743719	1.04855664027376	2.43384832354198	1.37743851859202	0.164440939159127	1.08069187852556	0.90758059964408	0.755922208177872	0.311606171227199	-0.120791406705851	0.815437535017753	-0.15784584271169
256	1.97106264642717	5.57797443947799	2.2330879368734	0.376217868491514	1.45776697879285	4.53146698607539	2.18749402721538	0.364863524211264	1.11452078965097	1.57274474785754	-0.0705338471270609	0.513295667634323	1.04650745340259	0.0455939096580187	0.0113543442802501
257	0.840570631021313	4.25791143444645	2.02450409135795	0.306707686680674	1.363586537414	3.77290887661547	1.93558359249088	0.28599852753844	1.19994444456158	1.34493642594473	-0.235696779494386	-0.523015906392689	0.485002557830986	0.0889204988670708	0.0207091591422343
258	1.63076741500877	2.83526896823248	0.129279247152031	0.404226053047972	1.17524563113779	2.57108032974085	1.50663046789638	0.165692418379294	1.26426855536293	0.97474600385587	-0.164906103962788	0.455521783870984	0.264188638491634	-1.37735122074434	0.238533634668677
259	0.85731429880501	1.18089589312344	0.545702082852594	0.635255593713588	1.03563230974752	1.72460609585228	1.19920121924867	0.0817844547505777	1.29693884972237	0.712365299507496	0.830114648090363	-0.178318010942507	-0.543710202728834	-0.653499136396078	0.553471138963011
260	1.50739118368538	3.98061138010259	2.82246421008381	0.611204371601494	1.48927375413235	4.12930549370839	2.1160435148423	0.313384880354975	1.30763053087562	1.47124341764711	1.18779035684969	0.0181174295530319	-0.148694113605796	0.706420695241508	0.29781949124652
261	1.98014755372174	7.29821749540077	3.58900165439014	0.65557719653437	2.13784075425289	7.40379066152186	3.38802997444491	0.62509461009601	1.37817240494644	2.51190943273209	-0.0861313902215415	-0.157693200531149	-0.105573166121088	0.200971679945237	0.0304825864383601
262	1.80126205498831	6.52295886342212	2.87624901345205	0.69512726065587	2.0098290441636	6.27057461297742	3.02137255745462	0.505771756645506	1.52881286136083	2.17458709923734	0.220417183212802	-0.208566989175298	0.252384250444697	-0.145123544002564	0.189355504010365
263	1.94457147117125	6.05070131118969	3.1266808541155	1.43529317181981	2.0677495810498	6.23089595202156	3.05612202084033	0.494186219895266	1.64735690515124	2.1775455725264	1.61891522490881	-0.123178109878545	-0.180194640831861	0.070558833275166	0.94110695192454
264	4.018302846917	10.0732934470942	3.47965916966371	0.631114187568051	2.95027745669052	10.6315701910637	4.7738933225901	0.911807932949789	1.761945381323	3.57870624018257	-1.42138981586395	1.06802539022648	-0.558276743969511	-1.29423415292638	-0.280693745381738
265	2.24665557487753	4.88289153313902	2.47229132716266	0.294780024097131	2.00362225904642	4.89136365153814	2.6892005717106	0.342789156332088	1.98368600156652	1.79944580030037	0.439085140888988	0.243033315831112	-0.00847211839912401	-0.216909244547933	-0.0480091322349565
266	2.51580107889754	5.68101680851303	2.663494072009	0.360517479824912	2.19124593152316	5.68393770197698	3.0204455473853	0.414599807931071	2.05637794281581	2.05858636115932	-0.228254556283984	0.324555147374382	-0.00292089346394848	-0.356951475376303	-0.0540823281061584
267	1.98957252180932	4.3629386535371	2.11019011867936	-0.542929146423008	1.97761300503052	4.26826712861599	2.52143671902126	0.271911856995373	2.14706693679484	1.6244731687594	-0.178243464466754	0.0119595167788054	0.0946715249211157	-0.411246600341907	-0.814841003418382
268	1.70380600184904	4.2037600563277	1.29086765076684	0.111791335789837	1.80135774677356	3.16476290625538	2.12504317853346	0.161842715879952	2.20009694159037	1.28378238741671	-0.860765378588924	-0.0975517449245149	1.03899715007232	-0.834175527766624	-0.0500513800901154
269	1.99580453946705	0.214593396216925	0.475319704484938	-0.299990964919741	1.22809948136086	0.0146567833289231	0.940015209802234	-0.144042135779312	2.22421359070699	0.294638770086112	-1.11942853405103	0.767705058106191	0.199936612888002	-0.464695505317296	-0.155948829140429
270	0.149963091286678	-3.96707076391704	-0.996755236610836	-0.0948932015052377	0.522810784611619	-3.60973713786544	-0.458298518504841	-0.49055465155823	2.16897467052254	-0.854253640973533	-0.588582740156264	-0.372847693324941	-0.357333626051599	-0.538456718105995	0.395661450052992
271	0.763099910134691	-4.80159586904668	-1.24378535694304	-0.848165952734452	0.156937218322225	-5.14725279031418	-1.10233169705336	-0.629634457687792	2.02450687531284	-1.35741101703244	-1.07971590126982	0.606162691812466	0.345656921267506	-0.141453659889678	-0.21853149504666
272	-1.15143771211893	-8.59877507466087	-1.75158034824088	-1.03453749141286	-0.486007199410353	-8.06976592772765	-2.28646868335728	-0.900230741973463	1.84521288367216	-2.30138581659902	1.13792882052822	-0.66543051270858	-0.529009146933224	0.534888335116396	-0.1343067494394
273	0.117318523698469	-3.45694784186658	-0.657843971909024	-0.538531145280695	0.20520705834767	-3.62410980625177	-0.703911944096606	-0.454559501222138	1.59733841338717	-0.933318414410903	-0.910133212958747	-0.0878885346492009	0.167161964385186	0.0460679721875829	-0.0839716440585569
274	-0.800058473432494	-5.63633173625421	-2.26341139767784	-0.531272802696682	-0.339461004884435	-6.16308273296447	-1.72204807250253	-0.691293533809046	1.46680220789619	-1.75011978592856	-0.221442072918392	-0.460597468548059	0.526750996710267	-0.541363325175317	0.160020731112364
275	-0.392779330933183	-6.03789901695171	-2.25477833338996	-1.13610311799025	-0.457290986207536	-6.23152051574681	-1.82815178509004	-0.685430399441251	1.27605508437468	-1.7965498802541	1.42511711673438	0.064511655274353	0.193621498795098	-0.426626548299917	-0.450672718548999
276	0.932540608614699	-2.15243276260252	-0.420693295032107	-0.429156390117326	0.402358696087532	-1.05933780416929	0.0553368359005875	-0.173510930093472	1.08836569437164	-0.191777775494311	-2.02453810299861	0.530181912527167	-1.09309495843323	-0.476030130932695	-0.255645460023853
277	-0.363511753400967	-6.83301241344055	-2.68168074598252	-0.913803263735509	-0.808458127959536	-7.40330434424635	-2.37414153398141	-0.782841703010937	1.03467310690812	-2.19713810094349	-2.05367014194485	0.444946374558569	0.570291930805802	-0.307539212001109	-0.130961560724572
278	-1.17117594914987	-12.6879504694752	-5.29369599122193	-0.482743269473061	-1.99247324923651	-13.1380383443272	-4.63854318925811	-1.3230349700108	0.823723670629256	-4.03109443279399	0.92447185042688	0.821297300086642	0.45008787485204	-0.655152801963819	0.840291700537736
279	-0.818806571142949	-9.41923399591888	-2.94282396139664	-0.692237583308148	-1.37312938788866	-8.7790303864945	-3.13136520455957	-0.879117908335452	0.474679620255344	-2.70351313908771	0.335561708036011	0.554322816745715	-0.640203609424377	0.188541243162924	0.186880325027304
280	-1.5078345053369	-7.1340394501884	-2.53861292252974	-0.0333570161867528	-1.12459344828893	-6.75974340753445	-2.46243501652663	-0.668920784118851	0.243336870086598	-2.09760011714293	-0.0513765780509094	-0.383241057047966	-0.374296042653948	-0.0761779060031069	0.635563767932099
281	-0.960153701437024	-5.55079466843392	-1.5965256278517	-0.300722885205277	-1.11393227273415	-6.18446922994432	-2.31772895727921	-0.601898342272533	0.0682598631460713	-1.93921668347955	0.491125246767049	0.153778571297124	0.6336745615104	0.721203329427514	0.301175457067256
282	0.0532189165957292	-4.32472698687268	-2.2065877353442	-0.668622750079327	-0.783069875342164	-3.94502071546201	-1.53374889696633	-0.375339510812083	-0.0880583641811886	-1.25416976836454	0.721352705167093	0.836288791937893	-0.379706271410675	-0.672838838377869	-0.293283239267244
283	-0.41407527257924	-1.002736199278	-0.0135342142402991	-0.723598159805465	-0.328231956970741	-1.21696192196971	-0.53922536253773	-0.105496702783495	-0.184482422963209	-0.407400086360997	-0.495467656862977	-0.0858433156084989	0.214225722691709	0.525691148297431	-0.618101457021971
284	-1.14693211269264	-3.52459187653062	-1.604698878966	-0.448158525671532	-0.609253827087164	-2.64985001309327	-1.09371189355742	-0.242229033235126	-0.210294410438372	-0.862127734587875	-0.0740947906158756	-0.537678285605471	-0.874741863437347	-0.510986985408587	-0.205929492436407
285	-0.521917163560686	-3.19349337206809	-1.21109108353276	0.135106697840797	-0.630990270056812	-2.58613442934868	-1.09516114284141	-0.232085436392299	-0.271283300504744	-0.850009751744963	-0.411542234553757	0.109073106496126	-0.607358942719407	-0.115929940691352	0.367192134233096
286	-0.860809831662378	-2.95579189011662	-1.61016144189414	-0.890914868369204	-0.851431974404911	-3.59881283396187	-1.5036878188468	-0.326127922220945	-0.329154578725843	-1.17655101112422	0.098835113265691	-0.00937785725746729	0.643020943845253	-0.106473623047341	-0.564786946148259
287	-0.409926529649242	-1.77631518113291	-0.857226759284171	0.342750891028872	-0.762196901854897	-2.8777092736317	-1.26444076174509	-0.251121929945096	-0.410896035106743	-0.960060796746111	1.38637916288429	0.352270372205656	1.10139409249878	0.407214002460918	0.593872820973968
288	0.409712281231767	2.60748714891897	0.423194506853086	0.328486472655648	0.0848233146858578	1.85378077655791	0.504791828341321	0.209984256827732	-0.472566366069867	0.522324445812789	-0.674864493787017	0.324888966545909	0.753706372361061	-0.0815973214882346	0.118502215827917
289	-0.153756566440267	-0.63433227438975	-0.0307398971891069	-0.494509770945786	-0.31740761881808	-0.478526670560193	-0.355658773176306	-0.019125577179113	-0.414407687504173	-0.204772492555507	-0.0207751448342782	0.163651052377813	-0.155805603829557	0.3249188759872	-0.475384193766673
290	-0.0185139205962284	-0.286167905092741	-0.179968455589404	0.492984632176881	-0.3183432709847	-0.478808824521699	-0.356439277749288	-0.019048003382294	-0.416010662080573	-0.205070388134234	1.37118514883875	0.299829350388472	0.192640919428958	0.176470822159884	0.512032635559175
291	0.290817855882771	3.78650572402	1.84918221864937	0.612656372344428	0.503546399039582	3.93988997771718	1.31936919168632	0.40791139632337	-0.417580616141601	1.18662179951794	-1.09641403294016	-0.212728543156811	-0.15338425369718	0.529813026963052	0.204744976021058
292	-0.258915647891926	0.0366712029189082	0.47131340721433	0.391721658116743	-0.163069545467322	0.0374302345863738	-0.115468772974928	0.023800386246197	-0.308643851295132	-0.028454413374015	0.158141068167557	-0.0958461024246041	-0.000759031667465594	0.586782180189257	0.367921271870546
293	0.233015964550208	0.0413266090162966	0.336984162953603	0.94683625214568	-0.0638102613712331	0.544914648617584	0.0807072753079848	0.072258768339609	-0.299991999148094	0.132532096130944	0.174485805234264	0.296826225921441	-0.503588039601288	0.256276887645618	0.874577483806071
294	-0.194481529386162	2.1109975057363	-0.135914516974667	0.694105153703779	0.0415037464574376	1.04801806614382	0.280460497922476	0.119478375732519	-0.278869332953952	0.293764691752114	-1.24684634516245	-0.235985275843599	1.06297943959248	-0.416375014897143	0.57462677797126
295	-0.222484376138439	-3.48626487427546	-1.7519441478129	-0.772504663241749	-0.697156985674891	-3.01719463492582	-1.24795726502913	-0.275400139677118	-0.245697147976508	-0.982458122585546	-2.03866446186401	0.474672609536453	-0.46907023934964	-0.50398688278377	-0.497104523564631
296	-1.51618803119787	-8.6310247903904	-3.40399227908132	-0.377517049066254	-1.87697616007942	-9.1485427341007	-3.60331937082192	-0.863171605371247	-0.314984585150241	-2.922876772191	0.183628229274229	0.360788128881554	0.517517943710293	0.1993270917406	0.485654556304994
297	-0.869606095457916	-7.24190128313444	-3.36406639658885	-1.29275688971155	-1.70030472498307	-7.54629098487438	-3.08820070549198	-0.693947990254451	-0.535823538874002	-2.44696086569767	-0.56123838009713	0.830698629525159	0.304389701739941	-0.27586569109687	-0.598808899457102
298	-2.02424943749442	-8.68493236743374	-3.05942150645414	-0.655552770132009	-1.97046113633829	-8.47863374197593	-3.51556678318041	-0.77255282342106	-0.711085225024012	-2.76350315922504	-0.842520992611649	-0.0537883011561299	-0.20629862545781	0.456145276726274	0.117000053289052
299	-1.97524700593132	-9.63597447175078	-3.50857593197776	-0.784313153182036	-2.39714218317742	-10.1956089699783	-4.24857663125647	-0.925717224039528	-0.90527393794781	-3.32967383591418	0.456322910432091	0.421895177246098	0.559634498227568	0.740000699278714	0.141404070857493
300	-2.08465774960473	-6.91524573402989	-3.4396889434542	-0.554360052863167	-2.04064523339148	-7.59379573719292	-3.35901885301456	-0.65918680981154	-1.13753231374857	-2.54038354189067	0.243900578873739	-0.0440125162132481	0.678550003163031	-0.0806700904396405	0.104826756948374
301	-2.34413952803211	-6.03820582889539	-2.71210596383778	-0.823796024965284	-1.82279405198214	-5.94623162958539	-2.80173933691807	-0.489472642467968	-1.29893889933468	-2.04244460882787	-1.00438650086313	-0.521345476049971	-0.091974199310004	0.089633373080294	-0.334323382497316
302	-2.2824227082405	-8.02145749789686	-4.27200107497958	-0.107424792805771	-2.35081318184094	-8.4382597522609	-3.79603399108732	-0.722610404623193	-1.41512121759095	-2.84258664880821	0.566149744039523	0.068390473600432	0.416802254364044	-0.47596708389226	0.615185611817422
303	-2.10303255689303	-5.88170318097438	-2.93086611232573	-0.698139620109753	-1.93133150089597	-5.66588401128713	-2.81795144986267	-0.44330997448335	-1.5906996809577	-1.99217823988787	-0.508687912739858	-0.171701055997069	-0.215819169687253	-0.112914662463068	-0.254829645626403
304	-1.77730634031351	-7.20116891231901	-3.69636011215268	-1.21047931069013	-2.16253561109741	-6.60615150372933	-3.21749433201767	-0.527479360460131	-1.69257928921593	-2.30164832863894	-2.77515782589579	0.385229270783903	-0.595017408589683	-0.478865780135013	-0.682999950229994
305	-4.82350915372488	-14.411526291558	-6.78799166216572	-1.07356811228385	-3.72509597140975	-14.6346064157419	-6.31512329409076	-1.29501366134051	-1.81541859457877	-4.84664132167083	1.82733220436897	-1.09841318231514	0.22308012418383	-0.47286836807496	0.221445549056659
306	-2.00321346102321	-7.14151512122247	-4.33288506659256	-1.77678887586296	-2.51032616871506	-7.16231059426066	-3.61475353839856	-0.552213684841753	-2.13589829010785	-2.53464498513478	0.843353930269794	0.507112707691846	0.0207954730381949	-0.718131528193996	-1.22457519102121
307	-1.67978275502233	-4.13919089192097	-2.47733592977069	-0.167431037937382	-1.92153717431956	-3.6283479504389	-2.32675054622331	-0.202606685951877	-2.26155859771167	-1.43782655635151	0.0706625677171148	0.241754419297231	-0.51084294148207	-0.150585383547374	0.0351756480144955
308	-1.82677634974653	-3.06303994683903	-2.62933825759476	-1.20158754009922	-1.81096917043529	-2.93342842193635	-2.07745158004614	-0.133241204805427	-2.29572833152985	-1.22338133299924	-0.404056848366094	-0.0158071793112369	-0.12961152490268	-0.551886677548619	-1.0683463352938
309	-3.09212044591271	-3.55659818320098	-2.50690147398091	0.617803002823828	-1.98504829224032	-3.82116989240918	-2.42096134287296	-0.217956525316318	-2.31167083379001	-1.50510004806541	1.72765102118882	-1.10707215367238	0.264571709208202	-0.0859401311079485	0.835759528140146
310	-1.02481589906619	2.87984631875306	-1.45115158330827	1.13352985672702	-0.892743258621563	2.15683823865212	-0.168741058922031	0.362001099849766	-2.34940831025549	0.373060977929955	-0.504795475928999	-0.132072640444625	0.723008080100942	-1.28241052438624	0.771528756877251
311	-1.15501641536411	-0.0516904002305797	-0.204208548483712	0.943219761752178	-1.15979936990432	0.389255898232156	-0.7920372820023	0.183881043951009	-2.2367521465328	-0.16904059579204	-0.866355061199612	0.00478295454020379	-0.440946298462736	0.587828733518588	0.759338717801169
312	-1.2831815667637	-2.63590811056873	-2.4515368509205	0.482958464599613	-1.63080433376719	-2.33457632630318	-1.79788620194192	-0.0835409340873659	-2.17110194541367	-1.01849159741245	1.01496168179849	0.347622767003488	-0.301331784265551	-0.653650648978581	0.566499398686979
313	-0.630815473360008	1.2167793848192	-0.211040996374844	0.916679110793289	-0.972590512771077	1.21252938793666	-0.453820279891489	0.259385116439794	-2.17518880493591	0.0983192441272855	-0.0946008097266501	0.341775039411069	0.0042499968825418	0.242779283516646	0.657293994353495
314	-0.961300411916548	0.88912379682771	-1.20164086450855	0.792805542143298	-0.994189500048394	0.845940373299768	-0.557323410050992	0.218433044998701	-2.0904958501141	-0.00611349001209315	0.974373130404642	0.0328890881318455	0.043183423527942	-0.644317454457563	0.574372497144596
315	-0.218836760146922	4.86655061014574	1.52363092669202	-0.00446177691299321	-0.383087577512141	3.91072612616408	0.636307800582333	0.509697689047237	-2.01708494452875	0.968870989393759	0.552070533214889	0.164250817365219	0.955824483981661	0.887323126109688	-0.51415946596023
316	-0.0649037179942151	4.9414338376319	2.04781147486727	0.23632362052853	-0.0438053006520065	5.29440132356699	1.2235394519492	0.633672376300601	-1.86888966776143	1.42405442366927	-0.645275006800513	-0.0210984173422086	-0.352967485935088	0.824272022918072	-0.397348755772071
317	0.385958470890692	3.27070941829045	-0.38540344899716	0.778656578320971	-0.424548017581964	2.71971061167529	0.321931274054619	0.373239645818291	-1.68980739297822	0.636373974501832	-0.125202996655577	0.810506488472655	0.550998806615156	-0.70733472305178	0.40541693250268
318	-0.810063066861966	2.53265037914375	0.473797423956449	0.493008248114989	-0.483936208832974	2.07458787906081	0.123483753579653	0.303709981206314	-1.57956944286188	0.447533580396071	0.562247130771957	-0.326126858028992	0.45806250008294	0.350313670376796	0.189298266908676
319	-0.719975046687801	3.79306246062427	0.695703798261883	0.599959408063771	-0.134756213540282	3.67960184412295	0.770811381555866	0.452783797548074	-1.48821550981382	0.965027353128422	1.47925177527163	-0.585218833147519	0.113460616501323	-0.0751075832939831	0.147175610515696
320	0.641079641820738	8.94584177354312	1.98944165857311	0.877856619574187	0.743809958935832	8.01578029369341	2.4702495721802	0.863219806622186	-1.3590200759654	2.34777639308721	-0.234444250784424	-0.102730317115094	0.93006147984971	-0.480807913607093	0.0146368129520016
321	-0.0398133572873164	6.74574343399216	2.47694700823091	0.529302252943856	0.577507031803552	6.42917818768241	1.96675320522736	0.694623086711905	-1.12465006672393	1.87855450299407	0.375147272934477	-0.617320389090868	0.316565246309746	0.51019380300355	-0.165320833768048
322	0.951208370424985	5.84183365288255	2.83597989174023	0.827923597305922	0.777699838269979	6.94558096359787	2.24201738912683	0.732158775428427	-0.935804360363767	2.06584632562914	0.675146584850571	0.173508532155006	-1.10374731071533	0.5939625026134	0.0957648218774955
323	1.63803443212471	9.02330022352439	2.55872659403327	0.963720310412627	1.14803259554335	8.35151068219299	2.85821125547115	0.855089329963899	-0.738769727264726	2.53440827791679	1.26925924895058	0.490001836581352	0.671789541331406	-0.29948466143788	0.108630980448729
324	1.23967553555607	11.2083808621478	4.13466608133861	0.458634127608567	1.85617114832436	11.4822436954186	4.14149811593722	1.14266348380643	-0.511512717028283	3.55022669907569	1.68880515313423	-0.616495612768287	-0.273862833270757	-0.00683203459860927	-0.684029356197861
325	2.35526692399349	15.6448173050023	6.40921152991333	1.90602184806578	2.78665435495909	15.5923346048412	5.82685219261544	1.52009891882817	-0.211668806717112	4.88400918230236	-0.750776712508746	-0.431387430965596	0.0524827001610801	0.582359337297897	0.38592292923761
326	1.94107620895912	11.2948957390726	4.49528154883558	0.490925976772587	2.24138970166339	11.4949072112403	4.43826811579929	1.09843920706795	0.183431278571847	3.64483155156338	0.0694796452606776	-0.300313492704266	-0.200011472167714	0.0570134330362833	-0.607513230295365
327	1.23686285258768	10.5512184763794	3.54577770443408	1.31335905995564	2.20101001367877	10.4413347556111	4.15734614410647	0.978168065213848	0.466218176888557	3.34982804166772	-0.254756083883411	-0.964147161091094	0.10988372076827	-0.611568439672388	0.335190994741795
328	1.86674798750068	8.6141748712933	3.70198722217042	0.799105725866376	1.97058056878126	8.46592843571046	3.51264149171398	0.771030461466359	0.715596091356622	2.76008915361753	-1.39730554191698	-0.103832581280579	0.148246435582845	0.189345730456441	0.0280752644000177
329	0.222598512965246	2.38163830491919	1.82403323250672	0.447167458086324	1.07329102898606	3.07363982115905	1.5481937299979	0.237451350505922	0.909354399965468	1.0867746963388	-0.279255140947152	-0.85069251602081	-0.692001516239856	0.275839502508821	0.209716107580401
330	0.313152764538476	1.87621076760278	0.550196967925863	0.515012355811275	0.869621373746528	1.8197163960304	1.09518320951104	0.112780917882255	0.963461535495308	0.698842085757765	0.0990111125367341	-0.556468609208052	0.0564943715723756	-0.544986241585174	0.402231437929021
331	1.13359084251708	1.73302420874335	1.38816115961701	0.607008763189171	0.89698172860301	1.90332126893506	1.13589657378092	0.119457422588955	0.984867907008685	0.727968989718723	0.674936437569069	0.236609113914072	-0.170297060191714	0.252264585836091	0.487551340600216
332	1.07557255432878	3.19010338297736	1.90354285210208	0.257115049385925	1.26378845203285	3.80536134787801	1.86718318698588	0.301697367476513	1.00782924105684	1.33010852831592	0.680130493625587	-0.188215897704069	-0.615257964900654	0.0363596651162069	-0.0445823180905885
333	2.15728227850379	5.34663335502976	2.66543444375885	1.34385791684924	1.62033265179207	5.5132901012764	2.54455969963252	0.462113523920225	1.07776754372737	1.87722816910991	0.333028959697958	0.536949626711714	-0.166656746246638	0.120874744126325	0.881744392929017
334	2.59388468561567	5.24522174667668	2.09146554941944	1.14851087820897	1.7587675743419	5.92867575071732	2.74874548450742	0.494988955082762	1.1886556076661	2.02253431189688	-1.30254656516183	0.83511711127377	-0.683454004040643	-0.657279935087978	0.653521923126212
335	0.501115185757224	0.0426375072893328	1.04491631747261	0.298037485836917	0.925426750376156	1.10250359024528	0.967466153751152	0.0210197016874982	1.30715611124238	0.51773431554536	2.36972114324676	-0.424311564618932	-1.05986608295595	0.0774501637214541	0.277017784149419
336	2.08827772001172	8.90096987886402	3.49528466909931	0.602451768026974	2.29314851419565	8.46314979881831	3.75796868286728	0.732410084335813	1.30203979821745	2.83568202723758	-0.0301796053863517	-0.20487079418393	0.437820080045704	-0.26268401376796	-0.129958316308839
337	2.2666522239703	8.49694398446273	3.13691875377585	0.0824884370008914	2.19252302171087	7.39302239962191	3.42717359195201	0.617325285120573	1.48106754823247	2.52193421912747	0.253574329788397	0.0741292022594365	1.10392158484082	-0.290254838176162	-0.534836848119682
338	2.32769750779521	7.51029441548516	2.27412315131414	0.0929288980491547	2.26337337554531	7.33622575899217	3.46771921249064	0.602172918472665	1.62886641951721	2.52331512700312	0.42787768968478	0.0643241322499015	0.174068656492986	-1.19359606117649	-0.50924402042351
339	1.95147902306982	7.57686332181569	4.06268270073467	0.726836183535308	2.43474968690194	7.83444931999782	3.71669231403246	0.640971313565262	1.77155040300408	2.69886130398759	-0.948132976395269	-0.483270663832114	-0.257585998182135	0.345990386702214	0.0858648699700456
340	1.99757985288467	3.6174311985988	2.09042375261171	-0.0373753629864423	1.78659700344578	3.90499830710218	2.28952623203192	0.251464614293068	1.92312287592893	1.48084219719356	-0.782776303879406	0.210982849438885	-0.287567108503372	-0.199102479420203	-0.28883997727951
341	1.50577462824961	0.9041805498684	1.80248986643485	-0.0450509313117583	1.25984010511459	0.929390284317834	1.18138733868903	-0.0392263832127795	1.97266976170826	0.5499816735948	-1.50609463853413	0.245934523135013	-0.0252097344494336	0.621102527745813	-0.00582454809897882
342	-0.140749678529688	-4.55589579495494	-1.247935750106	-0.919595511785045	0.324714404457963	-4.0156392857227	-0.70573001329044	-0.515222208874201	1.9465877747735	-1.0111111322988	-0.806129696260841	-0.46546408298765	-0.54025650923224	-0.54220573681556	-0.404373302910844
343	-0.28211481541428	-6.46562617260559	-1.30619177406412	-1.03170839052698	-0.162653905383606	-6.19208192113574	-1.5941015711723	-0.715723832894347	1.79753209826109	-1.71612971532977	-1.1785062758309	-0.119460910030674	-0.273544251469848	0.287909797108184	-0.315984557632637
